,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
3313,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"It offers weight and richness as well a more nuanced herb and green fruit character. Depth of flavor shows ripeness, while a crisp, tight aftertaste suggests it could age.",,Siltstone Wines,Château Goumin 2013  Bordeaux Blanc,$16, Bordeaux,87,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Goumin
3314,13.5%,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,10/1/2014,"Lychee and melon aromas are proper for Torrontés. And while this has Viognier and Chardonnay in the blend, it's Torrontés that dominates via a spritzy, citrusy mouthfeel and flavors of lychee, nectarine and citrus fruits. A fresh, lively but simple finish confirms the wine's refreshment potential.",Amado Sur Torrontés-Viognier-Chardonnay,Excelsior Wines,Trivento 2013 Amado Sur Torrontés-Viognier-Chardonnay White (Mendoza),$15, Mendoza Province,87,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2013,Trivento
3315,13%,"Pessac-Léognan, Bordeaux, France",750 ml,White, France,10/1/2014,"This herbaceous wine is fresh, steely and crisp. Bright acidity cuts strongly through the lively texture, giving apples, lemon and pink grapefruit. Developing fast, it is ready to drink.",,Château Carbonnieux,Château Lafont Menaut 2012  Pessac-Léognan,N/A, Bordeaux,87,Pessac-Léognan,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2012,Château Lafont Menaut
3316,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"The wine is soft, rounded, showing light acidity and fresh fruit. Melons and pears dominate the ripe flavors, with a touch of almonds and rich aftertaste.",,Wine Traditions,Château de la Vieille Tour 2013  Bordeaux Blanc,$17, Bordeaux,87,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château de la Vieille Tour
3317,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"This wine shows a tropical fruit character, with apricots and mangos laced by more citrus and lime acidity. It's rich, warm and round, although at the back a steely tautness provides balance.",Intense,La Ville Imports,Château Lamothe-Vincent 2013 Intense  (Bordeaux Blanc),$13, Bordeaux,87,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Lamothe-Vincent
3318,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"The wine is tight and nervy, very fresh, crisp and citrus dominated. It delivers a cool feel and delicious acidity that brings out a light character, as well as a bone-dry, mineral aftertaste.",Chartron la Fleur,MS Walker,Schröder & Schÿler 2013 Chartron la Fleur  (Bordeaux Blanc),$12, Bordeaux,87,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Schröder & Schÿler
3319,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"With its green, herbal aromas, this wine could come from New Zealand. It's crisp with intense gooseberry and packed with citrus and green apple flavors. Drink now.",,Deutsch Family Wine and Spirits,Château Bonnet 2013  Bordeaux Blanc,$16, Bordeaux,86,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Bonnet
3320,13.8%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/2014,"Two bottles were tasted; the first sour and disjointed, the second, considerably better, with tart lemon and green apple fruit and some pretty orange-peel highlights. It's finished with a screwcap so a bad cork is not an issue, but watch out for bottle variation.",Stolen Kisses,,Treos 2012 Stolen Kisses White (Willamette Valley),$21, Oregon,86, Willamette Valley,Paul Gregutt,@paulgwine ,Willamette Valley,Not rated yet [Add Your Review],White Blend,2012,Treos
3321,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,White currant aromas give an exotic character that is confirmed by the spice and ripe apricot flavors. Acidity is bright and fresh while the aftertaste moves the wine more to a warmer character.,,Aquitaine Wine Company,Château la Freynelle 2013  Bordeaux Blanc,$15, Bordeaux,86,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château la Freynelle
3322,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"This is tight, crisp and herbaceous, dominated by Sauvignon Blanc. A mineral character gives a firm texture. It needs to age a few months, so drink from 2015.",Léo de la Gaffelière,Luneau USA Inc,Maison Malet Roquefort 2013 Léo de la Gaffelière  (Bordeaux Blanc),$14, Bordeaux,86,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Maison Malet Roquefort
3323,13%,"Pessac-Léognan, Bordeaux, France",750 ml,White, France,10/1/2014,"Strongly herbaceous, it's also packed with gooseberry and grapefruit flavors. It's a sharp as a knife, very crisp and deliciously fresh, with a distinctly mineral aftertaste.",,Château Luchey-Halde,Château Luchey-Halde 2012  Pessac-Léognan,N/A, Bordeaux,86,Pessac-Léognan,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2012,Château Luchey-Halde
3324,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"Intensely herbaceous, this is a crisp, green, herbal wine. It's fragrant, textured and conveys a bright acidity. Gooseberry, lime and apple flavors are very tight and concentrated.",,Regal Wine Imports Inc,Château Pierrail 2013  Bordeaux Blanc,$15, Bordeaux,86,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Pierrail
3325,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"The earthy intensity of herbaceous Sauvignon leaps out of the glass, giving a wine that's concentrated with citrus and green herbs. It's crisp at the end, with a hint of thyme that gives a peppery aftertaste.",,Terlato Wines International,Château Timberlay 2013  Bordeaux Blanc,$18, Bordeaux,86,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Timberlay
3326,13.5%,"Salta, Other, Argentina",750 ml,White, Argentina,10/1/2014,"Ginger, lemongrass and herbaceous aromas precede a zesty, citric palate with sharp acidity. This hints at sour lemon and grapefruit flavors while bringing in sweeter lime and melon notes. A cleansing, citric finish is tart to sour. 85% Torrontés and 15% Riesling.",Torrontés-Riesling,Hess Family Wine Estates,Amalaya 2013 Torrontés-Riesling White (Salta),$11, Other,85,Salta,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2013,Amalaya
3327,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"This is a creamy textured wine, its round character pointed up by a citrus edge that brings out fruit and a mineral character. All these elements make for a balanced wine that's ready to drink.",Vinum Terra,Wine Traditions,Vignobles Boissonneau 2013 Vinum Terra  (Bordeaux Blanc),$19, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Vignobles Boissonneau
3328,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"This is a ripe, fruity wine, its herbaceous citrus character well blended with full melon and green apple flavors. Already attractive wine, it's full of crisp acidity and lively fruitiness.",,Petit Pois,Chateau le Grand Verdus 2013  Bordeaux Blanc,$14, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Chateau le Grand Verdus
3329,13.5%,"Mendoza, Mendoza Province, Argentina",750 ml,White, Argentina,10/1/2014,"This is Chardonnay with small amounts of Pinot Grigio and Viognier. The nose is nutty, oily and low on fruit. In the mouth, it's racy and citrusy in character. Flavors of orange, papaya and passion fruit are basic, while the finish is fresh and juicy, with tart flavors.",Amado Sur Chardonnay-Pinot Grigio-Viognier,Excelsior Wines,Trivento 2013 Amado Sur Chardonnay-Pinot Grigio-Viognier White (Mendoza),$15, Mendoza Province,85,Mendoza,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],White Blend,2013,Trivento
3330,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"A bright, light and fruity wine that's already delicious to drink. With lemon and green apple fruit, it also has acidity that cuts through the aftertaste.",,Cheval Quancard,Chai de Bordes 2013  Bordeaux Blanc,$13, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Chai de Bordes
3331,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"This herbaceous, classically fruity wine is given a push by a touch of spice. It's bright, light, and fresh, with a green aftertaste. It's ready to drink.",,Delirium Wines,Château Borie de Noaillan 2013  Bordeaux Blanc,$12, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Borie de Noaillan
3332,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"Fruity, and crisp, it has citrus flavors balanced by an intense herbal character. It's fresh and juicy; the acidity gives a bright, lively aftertaste.",,Craft + Estate–The Winebow Group,Château de Parenchère 2013  Bordeaux Blanc,$14, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château de Parenchère
3333,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"The wine is attractively fruity, its crispness balanced by round apple and pear flavors that give richness. It has a creamy texture, concentrated acidity and a finish that brings out lemon and lime.",,Pinnacle International,Château Buisson-Redon 2013  Bordeaux Blanc,$13, Bordeaux,85,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Buisson-Redon
3334,12.5%,"Val de Loire, Loire Valley, France",750 ml,White, France,10/1/2014,"The nutty aromas of Chenin Blanc dominate this fresh and apple fruity wine. It has crisp acidity, a lively and light texture and light, dancing aftertaste. Drink now.",Les Blanches,Simon N Cellars,Musset-Roullier 2013 Les Blanches Chenin Blanc-Chardonnay (Val de Loire),N/A, Loire Valley,84,Val de Loire,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Chenin Blanc-Chardonnay, White Blend",2013,Musset-Roullier
3335,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"Fresh and lightly fruity, this is a crisp and fragrant wine. With great acidity and a touch of herbaceousness, it's ready to drink.",L'Instant Bordeaux,Luneau USA Inc,Maison Malet Roquefort 2013 L'Instant Bordeaux  (Bordeaux Blanc),$15, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Maison Malet Roquefort
3336,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"Toasted almond aromas follow through to give this wine a creamy, nutty character. There's vanilla, soft acidity and a final thrust of acidity.",Le Duo,Lompian Wines,Château des Tourtes 2013 Le Duo  (Bordeaux Blanc),$15, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château des Tourtes
3337,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"A wine that is bright, fruity and light in character. The crisp apples and juicy lemon flavors are brightly lit by acidity and a hint of a more steely texture. Drink now.",,1_No Submitting Co,Château Lauduc 2013  Bordeaux Blanc,$13, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Lauduc
3338,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"This wine is all about fruitiness, its crisp texture merely an aid to the lively acidity and herbaceous character. Cool and fresh, it delivers a bright aftertaste of lime juiciness.",,Langdon Shiverick,Château Fayau 2013  Bordeaux Blanc,$20, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Fayau
3339,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"Fruity and fresh, it's full of grapefruit, lime and green apple flavors. It is crisp and ready to drink.",,Bayfield Importing Ltd,Château Lamothe de Haux 2013  Bordeaux Blanc,$16, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Lamothe de Haux
3340,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"The wine is fruity, crisp and herbaceous. Everything is in place for an attractive, ready-to-drink wine, all fruit and with only a light texture.",La Croix Barton,Pearson Wine & Spirit,Schröder & Schÿler 2013 La Croix Barton  (Bordeaux Blanc),$13, Bordeaux,84,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Schröder & Schÿler
3341,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"A mix of toast and mint aromas lead to a wine that has a split personality between herbal flavors and spicy toast. It doesn't work, its fruit forgotten in the middle.",Roquefortissime,McM Imports,Château Roquefort 2013 Roquefortissime  (Bordeaux Blanc),$22, Bordeaux,83,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Roquefort
3342,N/A,"Bordeaux Blanc, Bordeaux, France",750 ml,White, France,10/1/2014,"A touch of sulfur spoils this wine, subduing the citrus fruit and the mineral texture. This should blow off, so wait and drink in 2015.",,Francki Wine,Château Magondeau 2013  Bordeaux Blanc,N/A, Bordeaux,83,Bordeaux Blanc,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Bordeaux-style White Blend, White Blend",2013,Château Magondeau
3343,13.5%,"Etna, Sicily & Sardinia, Italy",750 ml,White, Italy,9/1/2014,"A blend of 90% Carricante, 10% Catarratto and Minnella, this delicious golden-colored wine seamlessly weaves together sensations of lemon drop, nectarine, dried apricot, ginger and cinnamon alongside bright acidity. It's a sophisticated wine boasting depth and complexity.",Chianta,Oliver McCrum Wines,Biondi 2012 Chianta  (Etna),$50, Sicily & Sardinia,93,Etna,Kerin O’Keefe,@kerinokeefe,,Not rated yet [Add Your Review],White Blend,2012,Biondi
