,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Importer,Name,Price,Province,Rating,Region,Reviewer,Reviewer Twitter Handle,Subregion,User Avg Rating,Variety,Vintage,Winery
2001,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Ripe, earthy aromas of berry fruits and raisins come with lactic oak and baking spice notes on the nose. Drying and tannic on the palate, this wine shows tart flavors of red berry and currant, with vanilla and oak tones leading to a creamy, soft finish.",Reserva,Quintessential Wines,Viña Eguía 2009 Reserva  (Rioja),$19, Northern Spain,87,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2009,Viña Eguía
2002,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Earth, leather, herb and berry aromas set up a firm palate and gripping structure. The midpalate is focused on red fruit and light oak tones, while the finish is crisp, fresh and zesty.",Crianza,Freixenet USA,Vaza 2011 Crianza  (Rioja),$15, Northern Spain,87,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2011,Vaza
2003,14.4%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,2/1/2015,"Sweet woodsmoke with herbs, like a sagebrush wildfire, mixes with distinct scents of marinara sauce on this Spanish varietal bottling. The mouth-drying tannins are a bit strong, so hold at least until 2017, but the herb-focused flavors of licorice, dill, fennel and tomato are promising.",,,Haka by Labyrinth 2012 Tempranillo (Paso Robles),$26, California,87, Central Coast,Matt Kettmann,@mattkettmann,Paso Robles,Not rated yet [Add Your Review],Tempranillo,2012,Haka by Labyrinth
2004,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Slightly scratchy plum and red berry aromas come with a pleasing herbal note on the nose. The palate is tight but racy and fresh, showing flavors of red berry and spice, while the peppery finish is dry, long and focused.",Yellow Label Crianza,Vinaio Imports,Faustino Rivero Ulecia 2011 Yellow Label Crianza  (Rioja),$10, Northern Spain,87,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2011,Faustino Rivero Ulecia
2005,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Candied cherry and plum aromas are pleasing on the nose. The disjointed palate falls a bit flat, showing medicinal berry flavors surrounded by hard tannins.",Fé Reserva,"Cognac One, LLC",Xavier Flouret 2009 Fé Reserva  (Rioja),$21, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2009,Xavier Flouret
2006,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Crisp, briary red fruit and tomato aromas are an appropriate start to a snappy, lightly-oaked palate. Cherry pie and red plum drive the midpalate, moving to a slightly earthy but basic finish.",Crianza,MundoVino–The Winebow Group,Viña Bujanda 2011 Crianza  (Rioja),$15, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2011,Viña Bujanda
2007,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Earthy aromas of baked berry and red apple skin are solid but simple. The stark palate is sharp in acidity, while cherry pie and red plum flavors are fresh but short lasting. A touch of oaky vanilla rises up on a zesty, cleansing finish.",,Terlato Wines International,Bodegas Valdemar 2010  Rioja,$12, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2010,Bodegas Valdemar
2008,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Lactic oak-based aromas start out muted but settle with earthy red berry scents. The palate is pinched and narrow in feel, with modest berry notes leading to a slightly bitter finish.",Viña Real Plata Crianza,Europvin USA,CVNE 2010 Viña Real Plata Crianza  (Rioja),$18, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2010,CVNE
2009,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Roasted, leathery and earthy aromas of red berry fruits settle on a stewed note. The palate is grabby and raw, with tomato-like acidity. Flavors of savory, barbecued fruit suggest grilled red plum and tomato, while the finish is woody and salty.",Biberius,Beacon Wine Company,Comenge 2012 Biberius  (Ribera del Duero),$14, Northern Spain,86,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Comenge
2010,13%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Hickory and savory oak aromas are dominant on the nose, with leather and game scents on the periphery. The palate is earthy and round, showing streaks of unabsorbed acidity, while baked, earthy, dried fruit flavors finish loamy and long. Drink now.",Señor de Lesmos Crianza,Terraneo Merchants,Casa Juan 2006 Señor de Lesmos Crianza  (Rioja),$14, Northern Spain,86,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2006,Casa Juan
2011,13%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Aromas latex and rich plum are adequate and not offputting. This wine has a fresh but astringent mouthfeel showing flavors of cherry and plum that settle on an oaky, tannic finish.",Altos de Tamaron,"MHW, Ltd",Pagos del Rey 2012 Altos de Tamaron  (Ribera del Duero),$11, Northern Spain,85,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Pagos del Rey
2012,14%,"Vino de la Tierra de Castilla, Central Spain, Spain",750 ml,Red, Spain,2/1/2015,Plum and berry aromas are energetic yet a bit crude on the nose. A mouthfeel driven by grapeskins and tannins is raw but overly astringent. Dark berry flavors lead to a grippy but fresh finish.,,Jorge Ordóñez Selections,Venta Morales 2012 Tempranillo (Vino de la Tierra de Castilla),$7, Central Spain,85,Vino de la Tierra de Castilla,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2012,Venta Morales
2013,13.5%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,2/1/2015,"Aromas of tobacco, vanilla and dried red fruit trend toward scratchy and chemical on the nose. Oak-based tannins are raw and drying on the palate, with spice and red fruit tones finishing oaky but hot and hollow.",,Quintessential Wines,Viña Eguía 2010  Rioja,$14, Northern Spain,85,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2010,Viña Eguía
2014,14.5%,"Dão, Portugal",750 ml,Red, Portugal,12/31/2014,"Tinta Roriz is one of the grapes that is very much at home on the granite soils of the Dão. Here winemaker Hugo Chavez produces a structured, densely tannic wine, swathed with loads of red fruit, with acidity to balance. This 100% Tinta Roriz is a powerful wine, needing more aging. Drink from 2016.",,"MHW, Ltd",Quinta de Lemos 2009 Tinta Roriz (Dão),$32,Dão,93,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Tinta Roriz, Tempranillo",2009,Quinta de Lemos
2015,14.8%,"Calaveras County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2014,"Bold and effusive in flavor, this full-bodied red gives ripe, concentrated, focused fruit flavors that recall boysenberry and blackberry. Tannins create that grippy, dry sensation that tames big slabs of meat. An attractive take on a traditional Spanish grape variety; drink now.",Rolleri Cuvée,,Hovey 2012 Rolleri Cuvée Tempranillo (Calaveras County),$26, California,91, Sierra Foothills,Jim Gordon,@gordone_cellars,Calaveras County,Not rated yet [Add Your Review],Tempranillo,2012,Hovey
2016,14.9%,"Santa Barbara, Central Coast, California, US",750 ml,Red, US,12/31/2014,"Leather, smashed berries and juniper reveal the age of this wine, further enhanced with a meaty mouthfeel, redolent with flavors of blueberry and purple fruits. Charred vanilla touches on the finish.",Reserve,,Core Winery 2008 Reserve Tempranillo (Santa Barbara),$28, California,90, Central Coast,Matt Kettmann,@mattkettmann,Santa Barbara,Not rated yet [Add Your Review],Tempranillo,2008,Core Winery
2017,14%,"Alentejano, Portugal",750 ml,Red, Portugal,12/31/2014,"A bold, rich wine fringed with tannins, at a young age it already shows a solid structure of ripe and juicy berry tones. With well-balanced oak aging, slightly toasty notes show restraint on this dark and complex wine that has potential to age. Drink after 2016.",,Tri-Vin Imports,Cortes de Cima 2012 Aragonez (Alentejano),$24,Alentejano,90,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Aragonez, Tempranillo",2012,Cortes de Cima
2018,13.5%,"Lisboa, Portugal",750 ml,Red, Portugal,12/31/2014,"This smooth and rich wine shows deliciously ripe and fruity character. Weighty berry fruits support ripe tannins, and give way to a pleasant balance of fruit and acidity. Drink now through 2018.",Têmpera,MundoVino–The Winebow Group,Quinta do Monte d'Oiro 2009 Têmpera Tinta Roriz (Lisboa),$30,Lisboa,89,,Roger Voss,@vossroger,,Not rated yet [Add Your Review],"Tinta Roriz, Tempranillo",2009,Quinta do Monte d'Oiro
2019,13.9%,"Dunnigan Hills, Central Valley, California, US",750 ml,Red, US,12/31/2014,"Layered and well textured, this is a dense and deeply colored wine, with black plum and new leather flavors. It's attractively oaky, full-bodied and firm in tannins. Robust but well behaved, this will be great with rich steaks, chops and stews. It incorporates 10% Tannat and 7% Graciano.",,,Matchbook 2010 Tempranillo (Dunnigan Hills),$15, California,89, Central Valley,Jim Gordon,@gordone_cellars,Dunnigan Hills,Not rated yet [Add Your Review],Tempranillo,2010,Matchbook
2020,13.3%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,12/31/2014,"It's a big wine in terms of an inky color and very firm tannins but it does not come across as overly full-bodied, and the alcohol level is moderate. Enough blackberry flavor and acidity come through to keep it balanced just this side of extreme. This should improve through 2018.",,,Uphill Vineyards 2010 Tempranillo (Amador County),$26, California,88, Sierra Foothills,Jim Gordon,@gordone_cellars,Amador County,Not rated yet [Add Your Review],Tempranillo,2010,Uphill Vineyards
2021,14%,"Clements Hills, Central Valley, California, US",750 ml,Red, US,12/31/2014,"A cocoa-like aroma, rich mouthfeel and velvety tannins add up to a fun taste experience with this medium-bodied Tempranillo from a sub-district of Lodi. The flavors are plummy, chocolaty, oaky and spicy.",Toro Tinto,,Vino Vargas 2012 Toro Tinto Tempranillo (Clements Hills),$29, California,86, Central Valley,Jim Gordon,@gordone_cellars,Clements Hills,Not rated yet [Add Your Review],Tempranillo,2012,Vino Vargas
2022,13.8%,"Valle de Guadalupe, Mexico",750 ml,Red, Mexico,12/31/2014,"Raw, woody aromas are forceful to the point of smelling like a timber mill; in addition, the nose is fiery and herbal, with minty berry aromas. A disjointed palate features bulky plum and red-berry flavors as well as a green tinge, while a finish with heavy oak and raisiny fruit delivers Baja's patented saltiness.",,La Mision Associates,Vena Cava 2011 Tempranillo (Valle de Guadalupe),$27,Valle de Guadalupe,83,,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2011,Vena Cava
2023,15%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,12/1/2014,"This is an exemplary RDD with an ideal mix of leather, black fruit, spice and toast aromas. The palate is free-flowing, with balance and power but also elegance. Flavors of oaky toast, mixed spices, licorice and molasses come with ribald berry and cassis, while the finish shows blackened toast, bitter chocolate, warmth and length. Drink this ideal Spanish red now through 2023.",,Regal Wine Imports Inc,Valderiz 2009  Ribera del Duero,$40, Northern Spain,94,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2009,Valderiz
2024,14%,"Rioja, Northern Spain, Spain",750 ml,Red, Spain,12/1/2014,"Smoky, tight, gritty aromas of licorice, tobacco, cassis and berry are lively and ripped. This is layered and acidic, but also classy. Flavors of herbal red-berry fruits, coffee, herbs and licorice finish long and seamless. Drink this classic Rioja from 2015 through 2022.",Imperial Reserva,Europvin USA,CVNE 2009 Imperial Reserva  (Rioja),$43, Northern Spain,93,Rioja,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2009,CVNE
2025,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,12/1/2014,"This is the best Valbuena since 2005, and it may be better than that. Exotic aromas of leather, lemon peel, sawdust and boysenberry come in front of a tannic but lively and intricate palate. Baked, heady flavors of black fruits, pepper and mocha finish with chocolate and vanilla as well as juicy acidity. Drink now through 2022.",Valbuena 5°,Europvin USA,Vega Sicilia 2009 Valbuena 5°  (Ribera del Duero),$130, Northern Spain,93,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2009,Vega Sicilia
2026,14%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,12/1/2014,"Aromas of crushed minerals, blackened spices, blackberry and dark cherry are integrated and whole. The palate is ripe and tannic but not fierce, with blackberry, black cherry, toast and spice flavors that finish chocolaty and rich, with nutmeg-like notes and length. Best from 2015 through 2022.",Reserva,Estelle Imports,Torrederos 2009 Reserva  (Ribera del Duero),$40, Northern Spain,92,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],Tempranillo,2009,Torrederos
2027,14.5%,"Toro, Northern Spain, Spain",750 ml,Red, Spain,12/1/2014,"This vintage of San Román is extremely ripe and oaky, with buttery richness sharing the nose with asphalt, wood resin, cassis and dark-berry aromas. The palate is dense and deep, but it also shows a bit of dead weight compared to better prior versions. Flavors of black fruits, woodspice and pepper finish long and a touch raisiny. Drink through 2020.",San Román,Grapes of Spain,Maurodos 2011 San Román  (Toro),$67, Northern Spain,92,Toro,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tinta de Toro, Tempranillo",2011,Maurodos
2028,13.8%,"Columbia Gorge (OR), Oregon Other, Oregon, US",750 ml,Red, US,12/1/2014,"Coming from four different Tempranillo clones planted at the winery's estate vineyard, it beguiles with notes of saddle leather, dried cherry, dusky spices and citrus spritz. The fruit flavors are polished and the tannins structured—a thoroughly delightful bottle.",Tango Estate Reserve,,Dominio IV 2006 Tango Estate Reserve Tempranillo (Columbia Gorge (OR)),$42, Oregon,92, Oregon Other,Sean P. Sullivan,@wawinereport,Columbia Gorge (OR),Not rated yet [Add Your Review],Tempranillo,2006,Dominio IV
2029,14.5%,"Ribera del Duero, Northern Spain, Spain",750 ml,Red, Spain,12/1/2014,"Formerly known as Vendimia Seleccionada, this old-vines Tempranillo is strutting its stuff. Savory, rooty, baked aromas of black fruits come with a hint of grit and leather. The mouthfeel is powerful and deep, while flavors of toasty oak, chocolate, coconut, tobacco and vanilla accent spicy blackberry and cassis notes that finish long and strong. Drink through 2024.",Tinto Figuero Viñas Viejas VS,Quintessential Wines,García Figuero 2009 Tinto Figuero Viñas Viejas VS  (Ribera del Duero),$69, Northern Spain,92,Ribera del Duero,Michael Schachner,@wineschach,,Not rated yet [Add Your Review],"Tempranillo Blend, Tempranillo",2009,García Figuero
